VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,PurchaseContribution%,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
7153,PINE STATE TRADING CO,14352,Coastal Vines White Zinfande,9.14,13.99,1500.0,12,109.68,0.0,0.0,0.0,0.0,15884.82,-109.68,,0.0,0.0,3.407261235288308e-05,9.14,Small,109.68
7153,PINE STATE TRADING CO,17182,Mimosa by St Clair Winery,9.14,13.99,750.0,12,109.68,335.76,24.0,27.98,2.7,15884.82,226.07999999999998,67.3338098641887,2.0,3.0612691466083146,3.407261235288308e-05,9.14,Small,-109.68
7153,PINE STATE TRADING CO,24966,Rastignac Pineau des Charent,9.14,13.99,750.0,12,109.68,167.88,12.0,13.99,1.35,15884.82,58.19999999999999,34.66761972837741,1.0,1.5306345733041573,3.407261235288308e-05,9.14,Small,0.0
8673,STE MICHELLE WINE ESTATES,39438,Columbia Crest Two Vn Shiraz,4.57,6.99,750.0,24,109.68,226.70000000000002,30.0,166.28,3.31,15919.7,117.02000000000001,51.61887957653286,1.25,2.0669219547775346,3.407261235288308e-05,4.57,Small,-27.42
9165,ULTRA BEVERAGE COMPANY LLP,15316,Purple Cowboy Cab Svgn,9.14,13.99,750.0,12,109.68,0.0,0.0,0.0,0.0,68054.7,-109.68,,0.0,0.0,3.407261235288308e-05,9.14,Small,109.68
90047,CRUSH WINES,17298,Anton Bauer Gmork Rose,9.14,13.99,750.0,12,109.68,167.88,12.0,13.99,1.35,1457.73,58.19999999999999,34.66761972837741,1.0,1.5306345733041573,3.407261235288308e-05,9.14,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6043,Brinley Gold Shipwrck Coffee,18.24,24.99,750.0,6,109.44,149.94,6.0,99.96,4.73,68054.7,40.5,27.010804321728692,1.0,1.3700657894736843,3.399805521425532e-05,18.24,Small,0.0
7245,PROXIMO SPIRITS INC.,75,Three Olives Tomato Vodka,10.94,14.99,750.0,10,109.4,314.79,21.0,134.91,16.53,38994.78,205.39000000000001,65.24667238476445,2.1,2.877422303473492,3.398562902448404e-05,10.940000000000001,Small,-120.33999999999999
4425,MARTIGNETTI COMPANIES,17263,Lincourt Courtney's Chard,7.28,10.99,750.0,15,109.2,461.58,42.0,142.87,4.71,144929.24,352.38,76.34212920837125,2.8,4.226923076923077,3.392349807562757e-05,7.28,Small,-196.56
2000,SOUTHERN WINE & SPIRITS NE,19824,Ch Lalande Boire 10 Brdx,27.27,41.99,750.0,4,109.08,2015.52,48.0,1427.66,5.3,19016.59,1906.44,94.58799714217672,12.0,18.477447744774476,3.388621950631369e-05,27.27,Small,-1199.8799999999999
9165,ULTRA BEVERAGE COMPANY LLP,27121,Alessio Bianco Vermouth,18.18,27.99,750.0,6,109.08,0.0,0.0,0.0,0.0,68054.7,-109.08,,0.0,0.0,3.388621950631369e-05,18.18,Small,109.08
653,STATE WINE & SPIRITS,21686,Cameron Hughes Cam Coll Char,9.08,13.99,750.0,12,108.96,297.79,21.0,169.88,2.33,8014.9800000000005,188.83000000000004,63.410457033479986,1.75,2.7330212922173276,3.3848940936999816e-05,9.08,Small,-81.72
8673,STE MICHELLE WINE ESTATES,11873,Columbia Crest Svgn Bl Wash,4.54,6.99,750.0,24,108.96,43.94,6.0,36.95,0.66,15919.7,-65.02,-147.9745106964042,0.25,0.40326725403817915,3.3848940936999816e-05,4.54,Small,81.72
9165,ULTRA BEVERAGE COMPANY LLP,16357,Mercer Canyons Rsl,9.08,13.99,750.0,12,108.96,167.88,12.0,13.99,1.35,68054.7,58.92,35.09649749821301,1.0,1.5407488986784141,3.3848940936999816e-05,9.08,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,42741,Il Poggio Sangiovese Rubico,9.08,13.99,750.0,12,108.96,167.88,12.0,13.99,1.35,68054.7,58.92,35.09649749821301,1.0,1.5407488986784141,3.3848940936999816e-05,9.08,Small,0.0
10754,PERFECTA WINES,21483,Ch Haut Bages Liberal Paulic,36.29,52.99,750.0,3,108.87,741.86,14.0,423.92,1.57,28720.52,632.99,85.32472434151997,4.666666666666667,6.8141820519886105,3.3820982010014414e-05,36.29,Small,-399.19
10754,PERFECTA WINES,14398,Ch La Mondotte 07 St Emilion,108.84,165.99,750.0,1,108.84,0.0,0.0,0.0,0.0,28720.52,-108.84,,0.0,0.0,3.381166236768594e-05,108.84,Small,108.84
9815,WINE GROUP INC,19204,Pinecroft Pnt Grigio,2.22,3.29,750.0,49,108.78,125.02,38.0,42.77,4.25,27100.41,16.239999999999995,12.989921612541991,0.7755102040816326,1.1492921492921493,3.3793023083029e-05,2.22,Small,24.42
10754,PERFECTA WINES,36079,Ch Giscours 10,54.3,112.99,750.0,2,108.6,1393.83,17.0,655.92,1.9000000000000001,28720.52,1285.23,92.20851897290201,8.5,12.834530386740331,3.3737105229058186e-05,54.3,Small,-814.5
12546,JIM BEAM BRANDS COMPANY,4208,Conch Republic Dark Rum,9.05,12.49,1750.0,12,108.6,224.82,18.0,74.94,33.07,123880.97,116.22,51.69468908460102,1.5,2.070165745856354,3.3737105229058186e-05,9.049999999999999,Small,-54.300000000000004
1128,BROWN-FORMAN CORP,1236,Southern Comfort & Egg Nog,13.56,18.99,1750.0,8,108.47999999999999,2124.13,87.0,1309.4599999999998,159.93,68601.68,2015.65,94.89296794452316,10.875,19.580844395280238,3.369982665974431e-05,13.559999999999999,Small,-1071.24
1392,CONSTELLATION BRANDS INC,12256,Rex Goliath Pnt Grigio Free,9.03,13.99,1500.0,12,108.36,133.9,10.0,119.91,2.21,79528.99,25.540000000000006,19.073935772964905,0.8333333333333334,1.2356958287190847,3.366254809043044e-05,9.03,Small,18.06
4425,MARTIGNETTI COMPANIES,21350,Candor Znfdl,9.03,13.99,750.0,12,108.36,167.88,12.0,13.99,1.35,144929.24,59.519999999999996,35.45389563974267,1.0,1.5492801771871538,3.366254809043044e-05,9.03,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,18627,Viberti Chard,3.01,16.99,750.0,36,108.36,308.22999999999996,17.0,80.35,1.9000000000000001,68054.7,199.86999999999995,64.84443435097167,0.4722222222222222,2.844499815430048,3.366254809043044e-05,3.01,Small,57.19
7153,PINE STATE TRADING CO,21716,Terrilogio Primitivo,4.51,6.99,750.0,24,108.24,189.76,24.0,61.92,2.68,15884.82,81.52,42.95952782462057,1.0,1.7531411677753141,3.3625269521116556e-05,4.51,Small,0.0
3924,HEAVEN HILL DISTILLERIES,5080,Hpnotiq Harmonie,12.02,19.99,750.0,9,108.18,799.5999999999999,40.0,659.67,31.55,14069.87,691.4199999999998,86.47073536768384,4.444444444444445,7.391384729155111,3.360663023645962e-05,12.020000000000001,Small,-372.62
9206,PHILLIPS PRODUCTS CO.,1697,Phillips Union Cherry Whisky,17.96,22.99,750.0,6,107.76,137.94,6.0,22.99,4.72,2211.83,30.179999999999993,21.879077859939102,1.0,1.280066815144766,3.347615524386105e-05,17.96,Small,0.0
5612,MILTONS DISTRIBUTING CO,22091,Presswork Grenache Mclaren V,5.98,8.79,750.0,18,107.64,158.22,18.0,8.79,2.02,9.46,50.58,31.968145620022753,1.0,1.4698996655518395,3.343887667454718e-05,5.98,Small,0.0
4425,MARTIGNETTI COMPANIES,23236,Scaggs Vyds Mt Vedeer Montag,26.89,38.99,750.0,4,107.56,1247.68,32.0,1013.74,3.5300000000000002,144929.24,1140.1200000000001,91.37919979481919,8.0,11.59985124581629,3.3414024295004595e-05,26.89,Small,-752.9200000000001
3252,E & J GALLO WINERY,44040,Bella Sera Pnt Nr Venezie,4.48,6.49,750.0,24,107.52,155.76,24.0,12.98,2.7,61966.91,48.239999999999995,30.97072419106317,1.0,1.4486607142857142,3.3401598105233296e-05,4.4799999999999995,Small,0.0
7153,PINE STATE TRADING CO,22206,MU Creamy Vanilla Latte,8.96,12.99,750.0,12,107.52,142.89000000000001,11.0,77.94,1.22,15884.82,35.37000000000002,24.753306739449936,0.9166666666666666,1.3289620535714288,3.3401598105233296e-05,8.959999999999999,Small,8.96
9552,M S WALKER INC,23989,Sierra Cantabria 14 Rose Rio,8.96,12.99,750.0,12,107.52,181.86,14.0,155.88,1.54,55551.82,74.34000000000002,40.87759815242495,1.1666666666666667,1.6914062500000002,3.3401598105233296e-05,8.959999999999999,Small,-17.92
10754,PERFECTA WINES,13916,Stellar Organics Shiraz,8.96,12.99,750.0,12,107.52,155.88,12.0,12.99,1.35,28720.52,48.36,31.023864511162436,1.0,1.4497767857142858,3.3401598105233296e-05,8.959999999999999,Small,0.0
90011,FORTUNE WINE BROKERS LLC,27022,Barra Petite Sirah,15.33,22.99,750.0,7,107.31,160.92999999999998,7.0,114.94999999999999,0.77,238.60999999999999,53.619999999999976,33.31883427577206,1.0,1.4996738421395954,3.333636060893402e-05,15.33,Small,0.0
2242,DELICATO VINEYARDS INC,44339,Irony Merlot Napa,8.9,12.99,750.0,12,106.8,0.0,0.0,0.0,0.0,7982.65,-106.8,,0.0,0.0,3.3177926689350037e-05,8.9,Small,106.80000000000001
4692,KOBRAND CORPORATION,23042,Nozzole Le Bruniche Chardon,8.9,12.99,750.0,12,106.8,129.9,10.0,90.93,1.11,9139.38,23.10000000000001,17.782909930715938,0.8333333333333334,1.2162921348314608,3.3177926689350037e-05,8.9,Small,17.8
7153,PINE STATE TRADING CO,15659,Chickadee CA Pnt Nr,8.9,12.99,750.0,12,106.8,0.0,0.0,0.0,0.0,15884.82,-106.8,,0.0,0.0,3.3177926689350037e-05,8.9,Small,106.80000000000001
9552,M S WALKER INC,24174,Marenco Strev Moscato D'Asti,8.9,12.99,750.0,12,106.8,0.0,0.0,0.0,0.0,55551.82,-106.8,,0.0,0.0,3.3177926689350037e-05,8.9,Small,106.80000000000001
9815,WINE GROUP INC,43290,Fish Eye Chard,8.9,12.99,1500.0,12,106.8,0.0,0.0,0.0,0.0,27100.41,-106.8,,0.0,0.0,3.3177926689350037e-05,8.9,Small,106.80000000000001
4425,MARTIGNETTI COMPANIES,16998,Ch Rauzan Segla Margaux 09,106.66,159.99,750.0,1,106.66,319.98,2.0,319.98,0.22,144929.24,213.32000000000002,66.66666666666667,2.0,3.0000000000000004,3.3134435025150524e-05,106.66,Small,-106.66
480,BACARDI USA INC,5231,Bacardi Party Drinks Hurricn,8.88,11.99,1750.0,12,106.56,159.9,10.0,79.95,18.38,89286.27,53.34,33.35834896810507,0.8333333333333334,1.500563063063063,3.310336955072229e-05,8.88,Small,17.76
1392,CONSTELLATION BRANDS INC,3219,Svedka Grapefruit Jalapeno,0.74,0.99,50.0,144,106.56,3042.27,3073.0,1186.02,158.99,79528.99,2935.71,96.49735230600834,21.34027777777778,28.54983108108108,3.310336955072229e-05,0.74,Medium,-2167.46
7749,R.P.IMPORTS INC,19059,Chateau Carlmagnus 10,17.76,26.99,750.0,6,106.56,944.65,35.0,431.84,3.91,91.5,838.0899999999999,88.71963160959085,5.833333333333333,8.86495870870871,3.310336955072229e-05,17.76,Small,-515.0400000000001
9552,M S WALKER INC,33586,Fattoria Del Cerro Vino Nob,8.82,19.99,750.0,12,105.84,404.7,30.0,94.43,3.3600000000000003,55551.82,298.86,73.8472942920682,2.5,3.8236961451247162,3.287969813483903e-05,8.82,Small,-158.76
2000,SOUTHERN WINE & SPIRITS NE,14432,Bully Hill NY Rsl,8.78,12.99,750.0,12,105.36,155.88,12.0,12.99,1.35,19016.59,50.519999999999996,32.409545804464976,1.0,1.479498861047836,3.2730583857583523e-05,8.78,Small,0.0
8892,TRINCHERO FAMILY ESTATES,23596,Menage A Trois Znfdl,8.78,12.99,750.0,12,105.36,12.99,1.0,12.99,0.11,11595.97,-92.37,-711.0854503464203,0.08333333333333333,0.12329157175398633,3.2730583857583523e-05,8.78,Small,96.58
9165,ULTRA BEVERAGE COMPANY LLP,20988,Pizzolato Merlot,8.78,12.99,750.0,12,105.36,64.95,5.0,25.98,0.56,68054.7,-40.41,-62.217090069284055,0.4166666666666667,0.6164578587699316,3.2730583857583523e-05,8.78,Small,61.459999999999994
9744,FREDERICK WILDMAN & SONS,33264,Churchills LBV Port,17.56,25.99,750.0,6,105.36,131.94,6.0,65.97,0.67,3999.93,26.58,20.145520691223282,1.0,1.252277904328018,3.2730583857583523e-05,17.56,Small,0.0
10754,PERFECTA WINES,34397,Valckenberg Madonna Spatlese,8.78,12.99,750.0,12,105.36,155.88,12.0,12.99,1.35,28720.52,50.519999999999996,32.409545804464976,1.0,1.479498861047836,3.2730583857583523e-05,8.78,Small,0.0
90011,FORTUNE WINE BROKERS LLC,17896,Ch L'Argentier Vignes Cin 09,8.78,12.99,750.0,12,105.36,66.95,5.0,39.97,0.55,238.60999999999999,-38.41,-57.37117251680358,0.4166666666666667,0.6354403948367502,3.2730583857583523e-05,8.78,Small,61.459999999999994
90024,VINILANDIA USA,16369,Tiki Sound Svgn Bl,8.78,12.99,750.0,12,105.36,326.71,29.0,146.86,3.23,2802.64,221.34999999999997,67.75121667533898,2.4166666666666665,3.1008921791951405,3.2730583857583523e-05,8.78,Small,-149.26
90047,CRUSH WINES,14369,Neirano Prosecco Sparkling,8.78,12.99,750.0,12,105.36,38.97,3.0,25.98,0.33,1457.73,-66.39,-170.3618167821401,0.25,0.369874715261959,3.2730583857583523e-05,8.78,Small,79.02
90047,CRUSH WINES,18548,Carol Shelton Wild Thing Zin,8.76,13.49,375.0,12,105.12,134.9,10.0,94.43,0.58,1457.73,29.78,22.075611564121573,0.8333333333333334,1.2832952815829528,3.265602671895577e-05,8.76,Small,17.52
54,AAPER ALCOHOL & CHEMICAL CO,990,Ethyl Alcohol 200 Proof,105.07,134.49,3750.0,1,105.07,0.0,0.0,0.0,0.0,0.48,-105.07,,0.0,0.0,3.264049398174165e-05,105.07,Small,105.07
12546,JIM BEAM BRANDS COMPANY,2995,Jim Beam Maple,17.51,23.99,1750.0,6,105.06,1199.5,50.0,743.6899999999999,91.9,123880.97,1094.44,91.24135056273448,8.333333333333334,11.41728536074624,3.2637387434298835e-05,17.51,Small,-770.44
653,STATE WINE & SPIRITS,2000,John Taylor Velvet Falernum,11.67,15.99,750.0,9,105.03,159.9,10.0,127.92,7.880000000000001,8014.9800000000005,54.870000000000005,34.31519699812383,1.1111111111111112,1.522422165095687,3.262806779197037e-05,11.67,Small,-11.67
1590,DIAGEO CHATEAU ESTATE WINES,43247,Archetype Shiraz/Cab Barossa,8.72,12.99,750.0,12,104.64,142.89000000000001,11.0,129.9,1.21,7259.75,38.250000000000014,26.76884316607181,0.9166666666666666,1.3655389908256883,3.250691244170027e-05,8.72,Small,8.72
7153,PINE STATE TRADING CO,10578,Flying Fish Rsl Wash,8.72,12.99,750.0,12,104.64,155.88,12.0,12.99,1.35,15884.82,51.239999999999995,32.87143956889915,1.0,1.4896788990825687,3.250691244170027e-05,8.72,Small,0.0
90011,FORTUNE WINE BROKERS LLC,21377,Circa Rosso,8.72,12.99,750.0,12,104.64,116.91,9.0,64.95,1.0,238.60999999999999,12.269999999999996,10.495252758532201,0.75,1.1172591743119267,3.250691244170027e-05,8.72,Small,26.160000000000004
9552,M S WALKER INC,29676,Hartley & Gisbon Pedro Zimen,13.07,19.99,750.0,8,104.56,505.73999999999995,26.0,447.77,2.86,55551.82,401.17999999999995,79.32534503895282,3.25,4.836840091813312,3.2482060062157686e-05,13.07,Small,-235.26
9552,M S WALKER INC,33204,Piero Broglia Gavi di Gavi,13.07,19.99,750.0,8,104.56,119.94,6.0,39.98,0.68,55551.82,15.379999999999995,12.823078205769548,0.75,1.1470925784238715,3.2482060062157686e-05,13.07,Small,26.14
3252,E & J GALLO WINERY,21229,Barefoot Cellars Riesling,4.33,6.49,187.0,24,103.92,84.37,13.0,51.92,0.38,61966.91,-19.549999999999997,-23.171743510726557,0.5416666666666666,0.8118745188606621,3.228324102581701e-05,4.33,Small,47.63
8892,TRINCHERO FAMILY ESTATES,25280,Menage a Trois Merlot,8.66,12.99,750.0,12,103.92,155.88,12.0,12.99,1.35,11595.97,51.959999999999994,33.33333333333333,1.0,1.5,3.228324102581701e-05,8.66,Small,0.0
10754,PERFECTA WINES,25321,Capeside Cellars Svgn Blanc,4.33,6.49,750.0,24,103.92,19.47,3.0,19.47,0.33,28720.52,-84.45,-433.74422187981514,0.125,0.1873556581986143,3.228324102581701e-05,4.33,Small,90.93
90047,CRUSH WINES,15737,Naked Ryan Patrick Vyd Chard,6.49,9.99,750.0,16,103.84,130.89,11.0,70.94,1.23,1457.73,27.049999999999983,20.666208266483295,0.6875,1.2604969183359012,3.2258388646274426e-05,6.49,Small,32.45
12546,JIM BEAM BRANDS COMPANY,1243,Pinnacle Pumpkin Pie,7.4,12.99,750.0,14,103.6,233.82,18.0,90.93,14.19,123880.97,130.22,55.692412967239754,1.2857142857142858,2.256949806949807,3.218383150764667e-05,7.3999999999999995,Small,-29.6
3252,E & J GALLO WINERY,37526,Redwood Creek Pnt Grigio,4.31,6.29,750.0,24,103.44,12.58,2.0,12.58,0.22,61966.91,-90.86,-722.2575516693164,0.08333333333333333,0.12161639597834493,3.21341267485615e-05,4.31,Small,94.82
3252,E & J GALLO WINERY,39592,Redwood Creek Pnt Nr Calif,4.31,6.29,750.0,24,103.44,0.0,0.0,0.0,0.0,61966.91,-103.44,,0.0,0.0,3.21341267485615e-05,4.31,Small,103.44
10754,PERFECTA WINES,26255,Pofyros-Spiropooulos,17.23,24.99,750.0,6,103.38,149.94,6.0,24.99,0.68,28720.52,46.56,31.052420968387356,1.0,1.4503772489843296,3.211548746390456e-05,17.23,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,23430,Ninety+Cellars Lot 118 Svgn,8.6,12.99,750.0,12,103.2,38.97,3.0,38.97,0.33,1610.0,-64.23,-164.81909160892997,0.25,0.3776162790697674,3.205956960993375e-05,8.6,Small,77.39999999999999
10754,PERFECTA WINES,42933,Valckenberg Rsl,8.6,12.99,750.0,12,103.2,194.85,15.0,168.87,1.6600000000000001,28720.52,91.64999999999999,47.03618167821401,1.25,1.8880813953488371,3.205956960993375e-05,8.6,Small,-25.799999999999997
4425,MARTIGNETTI COMPANIES,44972,Mitolo Jester McLaren Shiraz,10.32,18.99,750.0,10,103.19999999999999,1087.32,68.0,655.59,7.55,144929.24,984.1199999999999,90.5087738660192,6.8,10.536046511627907,3.2059569609933744e-05,10.319999999999999,Small,-598.5600000000001
12546,JIM BEAM BRANDS COMPANY,954,Pinnacle Blueberry Vodka,9.35,12.99,1000.0,11,102.85,285.78,22.0,129.9,23.1,123880.97,182.92999999999998,64.01077752117013,2.0,2.778609625668449,3.195084044943494e-05,9.35,Small,-102.85
9815,WINE GROUP INC,20995,Grape & Vine Merlot,2.14,3.29,750.0,48,102.72,101.99,31.0,39.480000000000004,3.48,27100.41,-0.730000000000004,-0.7157564467104658,0.6458333333333334,0.9928933021806853,3.1910455332678244e-05,2.14,Small,36.38
1650,Circa Wines,20095,Ch Monestier La Tour Blanc,8.55,14.99,750.0,12,102.6,179.88,12.0,14.99,1.35,211.97,77.28,42.96197464976651,1.0,1.753216374269006,3.187317676336437e-05,8.549999999999999,Small,0.0
6785,PALM BAY INTERNATIONAL INC,24013,Heritance Cab Svgn,17.1,25.99,750.0,6,102.6,1429.4499999999998,55.0,1013.6099999999999,6.08,13605.41,1326.85,92.82241421525762,9.166666666666666,13.932261208576998,3.187317676336437e-05,17.099999999999998,Small,-837.9000000000001
9206,PHILLIPS PRODUCTS CO.,2540,Antiquary 12 Yr Old Scotch,17.04,22.49,750.0,6,102.24,134.94,6.0,22.49,4.72,2211.83,32.7,24.23299244108493,1.0,1.3198356807511737,3.176134105542274e-05,17.04,Small,0.0
3960,DIAGEO NORTH AMERICA INC,3775,Smirnoff Sorbet Pine/Coconut,0.73,0.99,50.0,140,102.2,118.8,120.0,46.53,6.2,257032.07,16.599999999999994,13.973063973063967,0.8571428571428571,1.162426614481409,3.1748914865651445e-05,0.73,Medium,14.6
653,STATE WINE & SPIRITS,24563,Hey Mambo Sultry Red,8.49,12.99,750.0,12,101.88,129.9,10.0,77.94,1.12,8014.9800000000005,28.02000000000001,21.570438799076218,0.8333333333333334,1.2750294464075385,3.164950534748111e-05,8.49,Small,16.98
90024,VINILANDIA USA,21213,Volcanes Summit Series Cab S,8.49,12.99,750.0,12,101.88,143.88,12.0,11.99,1.35,2802.64,42.0,29.190992493744787,1.0,1.4122497055359247,3.164950534748111e-05,8.49,Small,0.0
1392,CONSTELLATION BRANDS INC,10632,Vendange Chard,4.24,6.49,1000.0,24,101.76,22.47,3.0,14.98,0.44999999999999996,79528.99,-79.29,-352.87049399198935,0.125,0.220813679245283,3.161222677816723e-05,4.24,Small,89.04
653,STATE WINE & SPIRITS,18732,Anarkos Puglia,8.44,12.99,750.0,12,101.28,299.76,24.0,24.98,2.7,8014.9800000000005,198.48,66.21297037630104,2.0,2.9597156398104265,3.1463112500911724e-05,8.44,Small,-101.28
2000,SOUTHERN WINE & SPIRITS NE,15054,C K Mondavi Moscato,8.44,12.99,1500.0,12,101.28,43.96,4.0,32.97,0.89,19016.59,-57.32,-130.39126478616924,0.3333333333333333,0.434044233807267,3.1463112500911724e-05,8.44,Small,67.52
9815,WINE GROUP INC,43293,Fish Eye Shiraz,8.44,12.99,1500.0,12,101.28,12.99,1.0,12.99,0.22,27100.41,-88.29,-679.6766743648961,0.08333333333333333,0.12825829383886256,3.1463112500911724e-05,8.44,Small,92.83999999999999
9165,ULTRA BEVERAGE COMPANY LLP,6040,Triibe Celtic,8.39,16.99,750.0,12,100.68,318.83,17.0,98.94,13.379999999999999,68054.7,218.14999999999998,68.42204309506633,1.4166666666666667,3.1667659912594353,3.127671965434235e-05,8.39,Small,-41.95
9165,ULTRA BEVERAGE COMPANY LLP,18624,Donnafugata Mille una Notte,50.34,72.99,750.0,2,100.68,510.92999999999995,7.0,145.98,0.78,68054.7,410.24999999999994,80.29475662028067,3.5,5.074791418355184,3.127671965434235e-05,50.34,Small,-251.70000000000002
2000,SOUTHERN WINE & SPIRITS NE,23340,Le Petit Mout Roths 11 Pauil,100.66,149.99,750.0,1,100.66,2099.86,14.0,449.97,1.57,19016.59,1999.2,95.20634708980599,14.0,20.860917941585537,3.127050655945669e-05,100.66,Small,-1308.58
6213,MHW LTD,8019,Bols Lychee,7.19,9.99,1000.0,14,100.66,139.86,14.0,99.9,14.700000000000001,9621.58,39.20000000000002,28.028028028028036,1.0,1.3894297635605009,3.127050655945669e-05,7.1899999999999995,Small,0.0
1590,DIAGEO CHATEAU ESTATE WINES,13188,Jade Mountain Merlot,8.38,12.99,750.0,12,100.56,0.0,0.0,0.0,0.0,7259.75,-100.56,,0.0,0.0,3.1239441085028464e-05,8.38,Small,100.56
1590,DIAGEO CHATEAU ESTATE WINES,22459,Belcreme de Lys Pnt Nr,8.38,12.99,750.0,12,100.56,9.99,1.0,9.99,0.11,7259.75,-90.57000000000001,-906.6066066066068,0.08333333333333333,0.09934367541766109,3.1239441085028464e-05,8.38,Small,92.18
4425,MARTIGNETTI COMPANIES,35795,Penfolds Koonunga Cab/Merlot,8.38,12.99,750.0,12,100.56,155.88,12.0,12.99,1.35,144929.24,55.31999999999999,35.488837567359504,1.0,1.5501193317422433,3.1239441085028464e-05,8.38,Small,0.0
8892,TRINCHERO FAMILY ESTATES,12774,Joel Gott Rsl Columbia Vly,8.38,12.99,750.0,12,100.56,207.84,16.0,25.98,1.8,11595.97,107.28,51.61662817551963,1.3333333333333333,2.0668257756563246,3.1239441085028464e-05,8.38,Small,-33.52
9165,ULTRA BEVERAGE COMPANY LLP,2707,Silo Whiskey,33.45,44.49,750.0,3,100.35,354.42,8.0,265.44,6.3100000000000005,68054.7,254.07000000000002,71.68613509395632,2.6666666666666665,3.5318385650224218,3.1174203588729185e-05,33.449999999999996,Small,-167.25
9552,M S WALKER INC,397,S S Pierce Ninety Nine Rum,5.9,7.49,1000.0,17,100.3,149.8,20.0,22.47,21.0,55551.82,49.500000000000014,33.04405874499333,1.1764705882352942,1.4935194416749753,3.115867085151507e-05,5.8999999999999995,Small,-17.700000000000003
480,BACARDI USA INC,129,Grey Goose L'Orange Vodka,24.99,31.99,1000.0,4,99.96,284.90999999999997,9.0,252.92,9.450000000000001,89286.27,184.95,64.91523639043909,2.25,2.8502400960384153,3.105304823845908e-05,24.99,Small,-124.94999999999999
3960,DIAGEO NORTH AMERICA INC,1304,Jeremiah Weed Sarsaparilla,8.33,10.99,750.0,12,99.96,179.88,12.0,14.99,9.45,257032.07,79.92,44.429619746497664,1.0,1.7995198079231693,3.105304823845908e-05,8.33,Small,0.0
9552,M S WALKER INC,38854,Salmon Creek Merlot Calif,3.33,4.99,750.0,30,99.9,149.70000000000002,30.0,74.85000000000001,3.33,55551.82,49.80000000000001,33.26653306613227,1.0,1.4984984984984986,3.1034408953802146e-05,3.33,Small,0.0
8892,TRINCHERO FAMILY ESTATES,25941,Wine Cube Cab Svgn,11.1,16.99,3000.0,9,99.89999999999999,84.94999999999999,5.0,84.94999999999999,2.25,11595.97,-14.950000000000003,-17.59858740435551,0.5555555555555556,0.8503503503503503,3.1034408953802146e-05,11.1,Small,44.4
3960,DIAGEO NORTH AMERICA INC,3917,Smirnoff Peppermint Twist,0.79,0.99,50.0,126,99.53999999999999,1109.79,1121.0,368.28,58.19,257032.07,1010.25,91.03073554456249,8.896825396825397,11.149186256781194,3.0922573245860516e-05,0.7899999999999999,Medium,-786.0500000000001
9552,M S WALKER INC,21007,Ch Vignot 05 St Emilion Red,49.65,71.99,750.0,2,99.3,824.89,11.0,524.93,1.22,55551.82,725.59,87.96203130114318,5.5,8.307049345417926,3.084801610723276e-05,49.65,Small,-446.84999999999997
7153,PINE STATE TRADING CO,13153,Fess Parker Rsl,8.27,11.99,750.0,12,99.24,143.88,12.0,11.99,1.35,15884.82,44.64,31.02585487906589,1.0,1.4498186215235793,3.082937682257582e-05,8.27,Small,0.0
7153,PINE STATE TRADING CO,42643,Echelon CA Pnt Grigio,8.27,11.99,750.0,12,99.24,95.92,8.0,71.94,0.89,15884.82,-3.319999999999993,-3.4612176814011604,0.6666666666666666,0.9665457476823862,3.082937682257582e-05,8.27,Small,33.08
9165,ULTRA BEVERAGE COMPANY LLP,23517,Luiano Rosato,8.27,12.99,750.0,12,99.24,302.75,25.0,290.76,2.75,68054.7,203.51,67.22047894302229,2.0833333333333335,3.05068520757759,3.082937682257582e-05,8.27,Small,-107.50999999999999
3252,E & J GALLO WINERY,43547,Carlo Rossi RSV Wh Znfdl Cal,5.51,7.99,1500.0,18,99.18,111.86,14.0,103.87,3.09,61966.91,12.679999999999993,11.335598069014834,0.7777777777777778,1.1278483565234925,3.0810737537918886e-05,5.510000000000001,Small,22.04
9815,WINE GROUP INC,39086,Corbett Canyon Pnt Grigio,5.51,7.99,1500.0,18,99.18,102.88,12.0,94.89,2.65,27100.41,3.6999999999999886,3.596423017107299,0.6666666666666666,1.037305908449284,3.0810737537918886e-05,5.510000000000001,Small,33.06
12546,JIM BEAM BRANDS COMPANY,1416,Old Grand Dad,19.83,24.99,1750.0,5,99.15,1847.34,66.0,1119.6,121.3,123880.97,1748.1899999999998,94.63282341095845,13.2,18.631770045385778,3.080141789559042e-05,19.830000000000002,Small,-1209.6299999999999
10754,PERFECTA WINES,38112,Canyon Oaks Znfdl Cal,4.13,5.99,750.0,24,99.12,143.76,24.0,11.98,2.7,28720.52,44.639999999999986,31.051752921535886,1.0,1.4503631961259078,3.079209825326195e-05,4.13,Small,0.0
